"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"D","Jake Gardiner",4100,"TOR@WAS 10/17/2017 07:00PM ET",2.500,"TOR"
"W","Connor Brown",4100,"TOR@WAS 10/17/2017 07:00PM ET",2.000,"TOR"
"D","Olli Maatta",4100,"PIT@NYR 10/17/2017 07:00PM ET",3.917,"PIT"
"W","Mikkel Boedker",4200,"MON@SJ 10/17/2017 10:30PM ET",2.750,"SJ"
"D","Nate Schmidt",4200,"BUF@VGK 10/17/2017 10:00PM ET",3.400,"VGK"
"W","Kyle Okposo",4200,"BUF@VGK 10/17/2017 10:00PM ET",1.500,"BUF"
"W","Devin Shore",4200,"ARI@DAL 10/17/2017 08:30PM ET",2.900,"DAL"
"W","Zack Smith",4200,"VAN@OTT 10/17/2017 07:30PM ET",2.700,"OTT"
"D","Justin Schultz",4200,"PIT@NYR 10/17/2017 07:00PM ET",2.500,"PIT"
"W","J.T. Miller",4200,"PIT@NYR 10/17/2017 07:00PM ET",2.333,"NYR"
"W","Kevin Labanc",4300,"MON@SJ 10/17/2017 10:30PM ET",4.000,"SJ"
"W","Boone Jenner",4300,"CLS@WPG 10/17/2017 08:00PM ET",0,"CLS"
"W","Mathieu Perreault",4300,"CLS@WPG 10/17/2017 08:00PM ET",2.600,"WPG"
"D","Erik Johnson",4300,"COL@NSH 10/17/2017 08:00PM ET",2.250,"COL"
"W","Nail Yakupov",4300,"COL@NSH 10/17/2017 08:00PM ET",3.417,"COL"
"W","Ryan Dzingel",4300,"VAN@OTT 10/17/2017 07:30PM ET",2.600,"OTT"
"W","Daniel Sedin",4300,"VAN@OTT 10/17/2017 07:30PM ET",2.625,"VAN"
"W","Jordan Weal",4300,"FLA@PHI 10/17/2017 07:00PM ET",3.100,"PHI"
"D","Ryan McDonagh",4300,"PIT@NYR 10/17/2017 07:00PM ET",1.750,"NYR"
"W","Brendan Gallagher",4400,"MON@SJ 10/17/2017 10:30PM ET",2.700,"MON"
"D","Noah Hanifin",4400,"CAR@EDM 10/17/2017 09:00PM ET",3.833,"CAR"
"D","Ryan Ellis",4400,"COL@NSH 10/17/2017 08:00PM ET",0,"NSH"
"W","Mikko Rantanen",4400,"COL@NSH 10/17/2017 08:00PM ET",3.333,"COL"
"W","Bobby Ryan",4400,"VAN@OTT 10/17/2017 07:30PM ET",2.540,"OTT"
"W","Andre Burakovsky",4400,"TOR@WAS 10/17/2017 07:00PM ET",1.167,"WAS"
"W","Artturi Lehkonen",4500,"MON@SJ 10/17/2017 10:30PM ET",1.700,"MON"
"W","Tomas Hertl",4500,"MON@SJ 10/17/2017 10:30PM ET",2.375,"SJ"
"W","Jonathan Marchessault",4500,"BUF@VGK 10/17/2017 10:00PM ET",1.800,"VGK"
"W","Teuvo Teravainen",4500,"CAR@EDM 10/17/2017 09:00PM ET",1.667,"CAR"
"W","Milan Lucic",4500,"CAR@EDM 10/17/2017 09:00PM ET",2.500,"EDM"
"W","Oliver Bjorkstrand",4500,"CLS@WPG 10/17/2017 08:00PM ET",1.900,"CLS"
"W","Scott Hartnell",4500,"COL@NSH 10/17/2017 08:00PM ET",3.700,"NSH"
"W","Sven Andrighetto",4500,"COL@NSH 10/17/2017 08:00PM ET",3.667,"COL"
"D","Morgan Rielly",4500,"TOR@WAS 10/17/2017 07:00PM ET",3.100,"TOR"
"D","Nikita Zaitsev",4500,"TOR@WAS 10/17/2017 07:00PM ET",4.400,"TOR"
"W","Justin Williams",4600,"CAR@EDM 10/17/2017 09:00PM ET",2.667,"CAR"
"W","Max Domi",4600,"ARI@DAL 10/17/2017 08:30PM ET",3.200,"ARI"
"W","Sonny Milano",4600,"CLS@WPG 10/17/2017 08:00PM ET",3.400,"CLS"
"D","Ivan Provorov",4600,"FLA@PHI 10/17/2017 07:00PM ET",4.000,"PHI"
"W","Radim Vrbata",4600,"FLA@PHI 10/17/2017 07:00PM ET",3.250,"FLA"
"W","Jason Pominville",4700,"BUF@VGK 10/17/2017 10:00PM ET",3.583,"BUF"
"W","David Perron",4700,"BUF@VGK 10/17/2017 10:00PM ET",2.700,"VGK"
"D","Oliver Ekman-Larsson",4700,"ARI@DAL 10/17/2017 08:30PM ET",3.100,"ARI"
"W","Clayton Keller",4700,"ARI@DAL 10/17/2017 08:30PM ET",4.300,"ARI"
"W","Jakub Vrana",4700,"TOR@WAS 10/17/2017 07:00PM ET",3.167,"WAS"
"D","Keith Yandle",4700,"FLA@PHI 10/17/2017 07:00PM ET",3.000,"FLA"
"W","Pavel Buchnevich",4700,"PIT@NYR 10/17/2017 07:00PM ET",2.167,"NYR"
"W","Ondrej Palat",4700,"TB@NJ 10/17/2017 07:30PM ET",2.833,"TB"
"D","Seth Jones",4800,"CLS@WPG 10/17/2017 08:00PM ET",4.000,"CLS"
"W","Zach Hyman",4800,"TOR@WAS 10/17/2017 07:00PM ET",2.500,"TOR"
"W","Mats Zuccarello",4800,"PIT@NYR 10/17/2017 07:00PM ET",2.750,"NYR"
"W","Rick Nash",4800,"PIT@NYR 10/17/2017 07:00PM ET",2.917,"NYR"
"W","Alex Killorn",4800,"TB@NJ 10/17/2017 07:30PM ET",3.417,"TB"
"W","Kailer Yamamoto",4900,"CAR@EDM 10/17/2017 09:00PM ET",1.750,"EDM"
"D","Jacob Trouba",4900,"CLS@WPG 10/17/2017 08:00PM ET",3.300,"WPG"
"D","Dion Phaneuf",4900,"VAN@OTT 10/17/2017 07:30PM ET",4.100,"OTT"
"W","Patrick Marleau",4900,"TOR@WAS 10/17/2017 07:00PM ET",4.300,"TOR"
"D","Aaron Ekblad",4900,"FLA@PHI 10/17/2017 07:00PM ET",4.250,"FLA"
"W","Kyle Palmieri",4900,"TB@NJ 10/17/2017 07:30PM ET",2.800,"NJ"
"D","Rasmus Ristolainen",5000,"BUF@VGK 10/17/2017 10:00PM ET",2.583,"BUF"
"W","Elias Lindholm",5000,"CAR@EDM 10/17/2017 09:00PM ET",2.333,"CAR"
"W","Marcus Johansson",5000,"TB@NJ 10/17/2017 07:30PM ET",2.600,"NJ"
"W","Patrick Maroon",5100,"CAR@EDM 10/17/2017 09:00PM ET",2.625,"EDM"
"D","Shayne Gostisbehere",5100,"FLA@PHI 10/17/2017 07:00PM ET",4.300,"PHI"
"W","Patric Hornqvist",5100,"PIT@NYR 10/17/2017 07:00PM ET",4.167,"PIT"
"W","Vladislav Namestnikov",5100,"TB@NJ 10/17/2017 07:30PM ET",4.083,"TB"
"D","Justin Faulk",5200,"CAR@EDM 10/17/2017 09:00PM ET",2.833,"CAR"
"D","Tyson Barrie",5200,"COL@NSH 10/17/2017 08:00PM ET",4.250,"COL"
"W","Evgenii Dadonov",5200,"FLA@PHI 10/17/2017 07:00PM ET",4.250,"FLA"
"D","Oscar Klefbom",5300,"CAR@EDM 10/17/2017 09:00PM ET",2.875,"EDM"
"W","Mike Hoffman",5300,"VAN@OTT 10/17/2017 07:30PM ET",4.700,"OTT"
"W","Mitchell Marner",5300,"TOR@WAS 10/17/2017 07:00PM ET",3.600,"TOR"
"D","Kevin Shattenkirk",5300,"PIT@NYR 10/17/2017 07:00PM ET",4.000,"NYR"
"W","Bryan Rust",5300,"PIT@NYR 10/17/2017 07:00PM ET",4.000,"PIT"
"W","Chris Kreider",5300,"PIT@NYR 10/17/2017 07:00PM ET",2.500,"NYR"
"D","Dustin Byfuglien",5400,"CLS@WPG 10/17/2017 08:00PM ET",1.900,"WPG"
"W","Mark Stone",5400,"VAN@OTT 10/17/2017 07:30PM ET",4.540,"OTT"
"D","Zach Werenski",5500,"CLS@WPG 10/17/2017 08:00PM ET",4.300,"CLS"
"W","Conor Sheary",5500,"PIT@NYR 10/17/2017 07:00PM ET",3.000,"PIT"
"D","Shea Weber",5600,"MON@SJ 10/17/2017 10:30PM ET",2.600,"MON"
"W","Jonathan Huberdeau",5600,"FLA@PHI 10/17/2017 07:00PM ET",5.125,"FLA"
"W","Sebastian Aho",5700,"CAR@EDM 10/17/2017 09:00PM ET",3.000,"CAR"
"D","John Carlson",5700,"TOR@WAS 10/17/2017 07:00PM ET",3.250,"WAS"
"W","Jeff Skinner",5800,"CAR@EDM 10/17/2017 09:00PM ET",3.833,"CAR"
"W","William Nylander",5800,"TOR@WAS 10/17/2017 07:00PM ET",3.800,"TOR"
"W","Phil Kessel",5800,"PIT@NYR 10/17/2017 07:00PM ET",3.583,"PIT"
"W","Taylor Hall",5900,"TB@NJ 10/17/2017 07:30PM ET",3.900,"NJ"
"D","Roman Josi",6000,"COL@NSH 10/17/2017 08:00PM ET",1.167,"NSH"
"W","James van Riemsdyk",6000,"TOR@WAS 10/17/2017 07:00PM ET",5.500,"TOR"
"W","Jakub Voracek",6100,"FLA@PHI 10/17/2017 07:00PM ET",5.000,"PHI"
"W","Claude Giroux",6100,"FLA@PHI 10/17/2017 07:00PM ET",4.600,"PHI"
"D","Victor Hedman",6100,"TB@NJ 10/17/2017 07:30PM ET",3.000,"TB"
"W","Evander Kane",6200,"BUF@VGK 10/17/2017 10:00PM ET",6.500,"BUF"
"D","P.K. Subban",6200,"COL@NSH 10/17/2017 08:00PM ET",4.800,"NSH"
"W","Viktor Arvidsson",6200,"COL@NSH 10/17/2017 08:00PM ET",4.400,"NSH"
"D","John Klingberg",6300,"ARI@DAL 10/17/2017 08:30PM ET",4.600,"DAL"
"W","Cam Atkinson",6300,"CLS@WPG 10/17/2017 08:00PM ET",2.900,"CLS"
"W","Blake Wheeler",6300,"CLS@WPG 10/17/2017 08:00PM ET",3.700,"WPG"
"W","T.J. Oshie",6300,"TOR@WAS 10/17/2017 07:00PM ET",5.250,"WAS"
"W","Jake Guentzel",6300,"PIT@NYR 10/17/2017 07:00PM ET",3.417,"PIT"
"W","Joe Pavelski",6400,"MON@SJ 10/17/2017 10:30PM ET",2.500,"SJ"
"W","Max Pacioretty",6400,"MON@SJ 10/17/2017 10:30PM ET",2.700,"MON"
"W","Alexander Radulov",6400,"ARI@DAL 10/17/2017 08:30PM ET",2.300,"DAL"
"D","Kris Letang",6400,"PIT@NYR 10/17/2017 07:00PM ET",4.167,"PIT"
"W","Nikolaj Ehlers",6500,"CLS@WPG 10/17/2017 08:00PM ET",6.200,"WPG"
"W","Wayne Simmonds",6500,"FLA@PHI 10/17/2017 07:00PM ET",5.700,"PHI"
"W","Artemi Panarin",6600,"CLS@WPG 10/17/2017 08:00PM ET",4.100,"CLS"
"W","Patrik Laine",6700,"CLS@WPG 10/17/2017 08:00PM ET",3.600,"WPG"
"D","Erik Karlsson",6700,"VAN@OTT 10/17/2017 07:30PM ET",0.000,"OTT"
"W","Filip Forsberg",6800,"COL@NSH 10/17/2017 08:00PM ET",5.600,"NSH"
"W","James Neal",6900,"BUF@VGK 10/17/2017 10:00PM ET",5.600,"VGK"
"W","Leon Draisaitl",7000,"CAR@EDM 10/17/2017 09:00PM ET",3.375,"EDM"
"W","Nikita Kucherov",7200,"TB@NJ 10/17/2017 07:30PM ET",6.500,"TB"
"W","Jamie Benn",7300,"ARI@DAL 10/17/2017 08:30PM ET",4.000,"DAL"
"D","Brent Burns",7500,"MON@SJ 10/17/2017 10:30PM ET",4.000,"SJ"
"W","Alex Ovechkin",8200,"TOR@WAS 10/17/2017 07:00PM ET",8.450,"WAS"
"G","Craig Anderson",8300,"VAN@OTT 10/17/2017 07:30PM ET",5.450,"OTT"
"G","Ben Bishop",8200,"ARI@DAL 10/17/2017 08:30PM ET",4.550,"DAL"
"G","Martin Jones",8200,"MON@SJ 10/17/2017 10:30PM ET",2.600,"SJ"
"G","Mike Condon",8100,"VAN@OTT 10/17/2017 07:30PM ET",11.000,"OTT"
"G","Kari Lehtonen",8100,"ARI@DAL 10/17/2017 08:30PM ET",-0.400,"DAL"
"G","Michal Neuvirth",8000,"FLA@PHI 10/17/2017 07:00PM ET",3.000,"PHI"
"G","Brian Elliott",8000,"FLA@PHI 10/17/2017 07:00PM ET",3.950,"PHI"
"G","Marc-Andre Fleury",8000,"BUF@VGK 10/17/2017 10:00PM ET",5.950,"VGK"
"G","Aaron Dell",8000,"MON@SJ 10/17/2017 10:30PM ET",1.900,"SJ"
"G","Cory Schneider",7900,"TB@NJ 10/17/2017 07:30PM ET",6.150,"NJ"
"G","Braden Holtby",7800,"TOR@WAS 10/17/2017 07:00PM ET",5.750,"WAS"
"G","Cam Talbot",7800,"CAR@EDM 10/17/2017 09:00PM ET",2.600,"EDM"
"G","Keith Kinkaid",7700,"TB@NJ 10/17/2017 07:30PM ET",6.800,"NJ"
"G","Matt Murray",7700,"PIT@NYR 10/17/2017 07:00PM ET",4.720,"PIT"
"G","Pekka Rinne",7700,"COL@NSH 10/17/2017 08:00PM ET",4.550,"NSH"
"G","Sergei Bobrovsky",7700,"CLS@WPG 10/17/2017 08:00PM ET",8.000,"CLS"
"G","Malcolm Subban",7700,"BUF@VGK 10/17/2017 10:00PM ET",6.200,"VGK"
"G","Philipp Grubauer",7600,"TOR@WAS 10/17/2017 07:00PM ET",0.500,"WAS"
"G","Juuse Saros",7600,"COL@NSH 10/17/2017 08:00PM ET",2.000,"NSH"
"G","Laurent Brossoit",7600,"CAR@EDM 10/17/2017 09:00PM ET",1.500,"EDM"
"G","Antti Niemi",7500,"PIT@NYR 10/17/2017 07:00PM ET",0.200,"PIT"
"G","Connor Hellebuyck",7500,"CLS@WPG 10/17/2017 08:00PM ET",6.200,"WPG"
"G","Steve Mason",7500,"CLS@WPG 10/17/2017 08:00PM ET",-0.100,"WPG"
"G","Joonas Korpisalo",7500,"CLS@WPG 10/17/2017 08:00PM ET",-0.200,"CLS"
"G","Andrei Vasilevskiy",7400,"TB@NJ 10/17/2017 07:30PM ET",5.900,"TB"
"G","Maxime Lagace",7400,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"G","Carey Price",7400,"MON@SJ 10/17/2017 10:30PM ET",2.240,"MON"
"G","Peter Budaj",7300,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
"G","Robin Lehner",7300,"BUF@VGK 10/17/2017 10:00PM ET",1.920,"BUF"
"G","Henrik Lundqvist",7200,"PIT@NYR 10/17/2017 07:00PM ET",3.720,"NYR"
"G","Frederik Andersen",7200,"TOR@WAS 10/17/2017 07:00PM ET",4.160,"TOR"
"G","Semyon Varlamov",7200,"COL@NSH 10/17/2017 08:00PM ET",6.950,"COL"
"G","Scott Darling",7200,"CAR@EDM 10/17/2017 09:00PM ET",2.800,"CAR"
"G","Chad Johnson",7200,"BUF@VGK 10/17/2017 10:00PM ET",2.067,"BUF"
"G","Al Montoya",7200,"MON@SJ 10/17/2017 10:30PM ET",-0.600,"MON"
"G","Roberto Luongo",7100,"FLA@PHI 10/17/2017 07:00PM ET",4.200,"FLA"
"G","Cam Ward",7100,"CAR@EDM 10/17/2017 09:00PM ET",0,"CAR"
"G","Ondrej Pavelec",7000,"PIT@NYR 10/17/2017 07:00PM ET",0.700,"NYR"
"G","James Reimer",7000,"FLA@PHI 10/17/2017 07:00PM ET",3.000,"FLA"
"G","Curtis McElhinney",7000,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"G","Jonathan Bernier",7000,"COL@NSH 10/17/2017 08:00PM ET",4.200,"COL"
"G","Jacob Markstrom",6900,"VAN@OTT 10/17/2017 07:30PM ET",3.800,"VAN"
"G","Anders Nilsson",6800,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"G","Antti Raanta",6800,"ARI@DAL 10/17/2017 08:30PM ET",1.733,"ARI"
"G","Louis Domingue",6800,"ARI@DAL 10/17/2017 08:30PM ET",1.000,"ARI"
"G","Michael Leighton",6700,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
"G","Andrew Hammond",6700,"VAN@OTT 10/17/2017 07:30PM ET",0,"OTT"
"G","Chris Driedger",6700,"VAN@OTT 10/17/2017 07:30PM ET",0,"OTT"
"G","Tristan Jarry",6600,"PIT@NYR 10/17/2017 07:00PM ET",0,"PIT"
"G","Anthony Stolarz",6600,"FLA@PHI 10/17/2017 07:00PM ET",0,"PHI"
"G","Pheonix Copley",6600,"TOR@WAS 10/17/2017 07:00PM ET",0,"WAS"
"G","Richard Bachman",6600,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"G","Spencer Martin",6600,"COL@NSH 10/17/2017 08:00PM ET",0,"COL"
"G","Jeremy Smith",6600,"CAR@EDM 10/17/2017 09:00PM ET",0,"CAR"
"G","Scott Wedgewood",6500,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"G","Brandon Halverson",6500,"PIT@NYR 10/17/2017 07:00PM ET",0,"NYR"
"G","Alex Lyon",6500,"FLA@PHI 10/17/2017 07:00PM ET",0,"PHI"
"G","Samuel Montembeault",6500,"FLA@PHI 10/17/2017 07:00PM ET",0,"FLA"
"G","Kasimir Kaskisuo",6500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"G","Garret Sparks",6500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"G","Anders Lindback",6500,"COL@NSH 10/17/2017 08:00PM ET",0,"NSH"
"G","Michael Hutchinson",6500,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"G","Eric Comrie",6500,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"G","Mike McKenna",6500,"ARI@DAL 10/17/2017 08:30PM ET",0,"DAL"
"G","Marek Langhamer",6500,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"G","Adin Hill",6500,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"G","Nick Ellis",6500,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"G","Alex Nedeljkovic",6500,"CAR@EDM 10/17/2017 09:00PM ET",0,"CAR"
"G","Linus Ullmark",6500,"BUF@VGK 10/17/2017 10:00PM ET",0,"BUF"
"G","Oscar Dansk",6500,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"G","Charlie Lindgren",6500,"MON@SJ 10/17/2017 10:30PM ET",0,"MON"
"G","Troy Grosenick",6500,"MON@SJ 10/17/2017 10:30PM ET",0,"SJ"
"G","Antoine Bibeau",6500,"MON@SJ 10/17/2017 10:30PM ET",0,"SJ"
"C","Sidney Crosby",8100,"PIT@NYR 10/17/2017 07:00PM ET",4.917,"PIT"
"C","Connor McDavid",8000,"CAR@EDM 10/17/2017 09:00PM ET",6.000,"EDM"
"C","Auston Matthews",7900,"TOR@WAS 10/17/2017 07:00PM ET",6.300,"TOR"
"C","Steven Stamkos",7600,"TB@NJ 10/17/2017 07:30PM ET",5.000,"TB"
"C","Tyler Seguin",7500,"ARI@DAL 10/17/2017 08:30PM ET",5.900,"DAL"
"C","Evgeni Malkin",7000,"PIT@NYR 10/17/2017 07:00PM ET",3.083,"PIT"
"C","Evgeny Kuznetsov",6700,"TOR@WAS 10/17/2017 07:00PM ET",4.450,"WAS"
"C","Jack Eichel",6600,"BUF@VGK 10/17/2017 10:00PM ET",4.167,"BUF"
"C","Mark Scheifele",6500,"CLS@WPG 10/17/2017 08:00PM ET",4.100,"WPG"
"C","Mika Zibanejad",6400,"PIT@NYR 10/17/2017 07:00PM ET",4.583,"NYR"
"C","Nicklas Backstrom",6300,"TOR@WAS 10/17/2017 07:00PM ET",4.917,"WAS"
"C","Logan Couture",6200,"MON@SJ 10/17/2017 10:30PM ET",2.500,"SJ"
"C","Vincent Trocheck",6000,"FLA@PHI 10/17/2017 07:00PM ET",5.000,"FLA"
"C","Alexander Wennberg",6000,"CLS@WPG 10/17/2017 08:00PM ET",3.300,"CLS"
"C","Jonathan Drouin",5900,"MON@SJ 10/17/2017 10:30PM ET",3.540,"MON"
"C","Aleksander Barkov",5800,"FLA@PHI 10/17/2017 07:00PM ET",3.000,"FLA"
"C","Kyle Turris",5700,"VAN@OTT 10/17/2017 07:30PM ET",4.740,"OTT"
"C","Brayden Point",5600,"TB@NJ 10/17/2017 07:30PM ET",4.250,"TB"
"C","Ryan Johansen",5600,"COL@NSH 10/17/2017 08:00PM ET",2.400,"NSH"
"C","Nick Foligno",5500,"CLS@WPG 10/17/2017 08:00PM ET",2.500,"CLS"
"C","Nathan MacKinnon",5400,"COL@NSH 10/17/2017 08:00PM ET",2.250,"COL"
"C","Victor Rask",5300,"CAR@EDM 10/17/2017 09:00PM ET",2.333,"CAR"
"C","Derick Brassard",5200,"VAN@OTT 10/17/2017 07:30PM ET",4.400,"OTT"
"C","Jordan Staal",5200,"CAR@EDM 10/17/2017 09:00PM ET",1.500,"CAR"
"C","Sean Couturier",5100,"FLA@PHI 10/17/2017 07:00PM ET",4.600,"PHI"
"C","Nazem Kadri",5100,"TOR@WAS 10/17/2017 07:00PM ET",4.200,"TOR"
"C","Joe Thornton",5100,"MON@SJ 10/17/2017 10:30PM ET",1.375,"SJ"
"C","Ryan O'Reilly",5000,"BUF@VGK 10/17/2017 10:00PM ET",2.167,"BUF"
"C","Derek Stepan",4900,"ARI@DAL 10/17/2017 08:30PM ET",2.700,"ARI"
"C","Pavel Zacha",4800,"TB@NJ 10/17/2017 07:30PM ET",1.700,"NJ"
"C","Matt Duchene",4800,"COL@NSH 10/17/2017 08:00PM ET",3.917,"COL"
"C","Tyler Bozak",4700,"TOR@WAS 10/17/2017 07:00PM ET",3.000,"TOR"
"C","Bryan Little",4700,"CLS@WPG 10/17/2017 08:00PM ET",2.700,"WPG"
"C","Bo Horvat",4600,"VAN@OTT 10/17/2017 07:30PM ET",3.250,"VAN"
"C","Cody Eakin",4500,"BUF@VGK 10/17/2017 10:00PM ET",2.000,"VGK"
"C","Travis Zajac",4400,"TB@NJ 10/17/2017 07:30PM ET",0.000,"NJ"
"C","Ryan Nugent-Hopkins",4400,"CAR@EDM 10/17/2017 09:00PM ET",2.500,"EDM"
"C","Tomas Plekanec",4300,"MON@SJ 10/17/2017 10:30PM ET",2.600,"MON"
"C","Kevin Hayes",4200,"PIT@NYR 10/17/2017 07:00PM ET",1.833,"NYR"
"C","Jason Spezza",4200,"ARI@DAL 10/17/2017 08:30PM ET",2.500,"DAL"
"C","Valtteri Filppula",4100,"FLA@PHI 10/17/2017 07:00PM ET",3.300,"PHI"
"C","Nick Bonino",4100,"COL@NSH 10/17/2017 08:00PM ET",2.400,"NSH"
"C","Martin Hanzal",4100,"ARI@DAL 10/17/2017 08:30PM ET",1.900,"DAL"
"C","Phillip Danault",4100,"MON@SJ 10/17/2017 10:30PM ET",1.900,"MON"
"C","Adam Henrique",4000,"TB@NJ 10/17/2017 07:30PM ET",3.600,"NJ"
"C","Henrik Sedin",4000,"VAN@OTT 10/17/2017 07:30PM ET",1.125,"VAN"
"C","Tyler Johnson",3900,"TB@NJ 10/17/2017 07:30PM ET",3.000,"TB"
"C","Nico Hischier",3800,"TB@NJ 10/17/2017 07:30PM ET",1.700,"NJ"
"C","Jean-Gabriel Pageau",3800,"VAN@OTT 10/17/2017 07:30PM ET",2.400,"OTT"
"C","Mark Letestu",3800,"CAR@EDM 10/17/2017 09:00PM ET",1.125,"EDM"
"C","Nolan Patrick",3700,"FLA@PHI 10/17/2017 07:00PM ET",2.000,"PHI"
"C","Vadim Shipachyov",3700,"BUF@VGK 10/17/2017 10:00PM ET",3.500,"VGK"
"C","Jared McCann",3600,"FLA@PHI 10/17/2017 07:00PM ET",4.500,"FLA"
"C","Jussi Jokinen",3600,"CAR@EDM 10/17/2017 09:00PM ET",2.000,"EDM"
"C","Derek Ryan",3600,"CAR@EDM 10/17/2017 09:00PM ET",2.000,"CAR"
"C","Calle Jarnkrok",3500,"COL@NSH 10/17/2017 08:00PM ET",1.500,"NSH"
"C","Nic Petan",3500,"CLS@WPG 10/17/2017 08:00PM ET",0.400,"WPG"
"C","Brandon Dubinsky",3500,"CLS@WPG 10/17/2017 08:00PM ET",1.300,"CLS"
"C","William Karlsson",3500,"BUF@VGK 10/17/2017 10:00PM ET",1.200,"VGK"
"C","Chris Tierney",3500,"MON@SJ 10/17/2017 10:30PM ET",2.250,"SJ"
"C","Scott Laughton",3400,"FLA@PHI 10/17/2017 07:00PM ET",3.400,"PHI"
"C","J.T. Compher",3400,"COL@NSH 10/17/2017 08:00PM ET",2.917,"COL"
"C","Adam Lowry",3400,"CLS@WPG 10/17/2017 08:00PM ET",1.300,"WPG"
"C","Christian Dvorak",3400,"ARI@DAL 10/17/2017 08:30PM ET",1.500,"ARI"
"C","Brandon Sutter",3300,"VAN@OTT 10/17/2017 07:30PM ET",2.000,"VAN"
"C","David Desharnais",3200,"PIT@NYR 10/17/2017 07:00PM ET",1.167,"NYR"
"C","Greg McKegg",3200,"PIT@NYR 10/17/2017 07:00PM ET",2.750,"PIT"
"C","Lars Eller",3200,"TOR@WAS 10/17/2017 07:00PM ET",1.667,"WAS"
"C","Logan Brown",3200,"VAN@OTT 10/17/2017 07:30PM ET",0.375,"OTT"
"C","Johan Larsson",3200,"BUF@VGK 10/17/2017 10:00PM ET",1.917,"BUF"
"C","Jacob De La Rose",3200,"MON@SJ 10/17/2017 10:30PM ET",0.500,"MON"
"C","Brian Boyle",3100,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"C","Jay Beagle",3100,"TOR@WAS 10/17/2017 07:00PM ET",0.667,"WAS"
"C","Colin White",3100,"VAN@OTT 10/17/2017 07:30PM ET",0,"OTT"
"C","Radek Faksa",3100,"ARI@DAL 10/17/2017 08:30PM ET",1.100,"DAL"
"C","Nick Cousins",3100,"ARI@DAL 10/17/2017 08:30PM ET",0.800,"ARI"
"C","Marcus Kruger",3100,"CAR@EDM 10/17/2017 09:00PM ET",1.833,"CAR"
"C","Pierre-Edouard Bellemare",3100,"BUF@VGK 10/17/2017 10:00PM ET",0.900,"VGK"
"C","Blake Coleman",3000,"TB@NJ 10/17/2017 07:30PM ET",2.000,"NJ"
"C","Cory Conacher",3000,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
"C","Jori Lehtera",3000,"FLA@PHI 10/17/2017 07:00PM ET",0.000,"PHI"
"C","Derek MacKenzie",3000,"FLA@PHI 10/17/2017 07:00PM ET",1.500,"FLA"
"C","Dominic Moore",3000,"TOR@WAS 10/17/2017 07:00PM ET",2.000,"TOR"
"C","Brendan Gaunce",3000,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"C","Alex Burmistrov",3000,"VAN@OTT 10/17/2017 07:30PM ET",0.875,"VAN"
"C","Andrew Copp",3000,"CLS@WPG 10/17/2017 08:00PM ET",1.200,"WPG"
"C","Lukas Sedlak",3000,"CLS@WPG 10/17/2017 08:00PM ET",1.500,"CLS"
"C","Brad Richardson",3000,"ARI@DAL 10/17/2017 08:30PM ET",1.400,"ARI"
"C","Mikhail Grabovski",3000,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"C","Peter Holland",3000,"MON@SJ 10/17/2017 10:30PM ET",0,"MON"
"C","Ryan Carpenter",3000,"MON@SJ 10/17/2017 10:30PM ET",0.667,"SJ"
"C","Cedric Paquette",2900,"TB@NJ 10/17/2017 07:30PM ET",0.667,"TB"
"C","Carter Rowney",2900,"PIT@NYR 10/17/2017 07:00PM ET",1.000,"PIT"
"C","German Rubtsov",2900,"FLA@PHI 10/17/2017 07:00PM ET",0,"PHI"
"C","Tyler Graovac",2900,"TOR@WAS 10/17/2017 07:00PM ET",0.167,"WAS"
"C","Carl Soderberg",2900,"COL@NSH 10/17/2017 08:00PM ET",1.600,"COL"
"C","Chris Kelly",2900,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"C","Torrey Mitchell",2900,"MON@SJ 10/17/2017 10:30PM ET",0.125,"MON"
"C","Daniel O'Regan",2900,"MON@SJ 10/17/2017 10:30PM ET",0,"SJ"
"C","Matthew Peca",2800,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
